number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
215,ricardo pinero,RRmpinero,A fundraising effort for a Syrian-refugee couple who lost all seven of their children in a house fire in the eastern Canadian city of Halifax has raised thousands https://t.co/mnkEC6o4aO,Fri Feb 22 13:07:57 +0000 2019,0,0
216,Lindsay MacPherson,lindsayyywhat,"Hey @hfxgov ! The state of the 102 this morning was unacceptable. The highway 101 was completely bare , off ramps bare but the 102 was a death trap between sackville-Larry Uteck! @hfxtraffic #halifax #halifaxroads @halifaxweather",Fri Feb 22 13:08:02 +0000 2019,0,0
217,Lauchlin MacDonald,Lauchlin,I can’t believe that in 2019 Halifax and the federal government have decided to build a fucking highway (for cars!) to go to burnside business park. What a nightmare.,Fri Feb 22 13:08:14 +0000 2019,0,0
218,Charlie,cfcgagnon,"Tragedies like the fatal fire in Spryfield take a huge toll on first responders, and they’re expressing gratitude for an outpouring of support. https://t.co/lLGmOO3wJu",Fri Feb 22 13:08:32 +0000 2019,0,0
219,robert devet,DevetRobert,Poor working conditions? Your rights violated at work? A new organization in Halifax offers support if you have nowhere to go https://t.co/DONfeXvSu7 #nspoli #canlab,Fri Feb 22 13:09:16 +0000 2019,0,0
220,choupete,choupete450,"@JeanFredHebert Bref,je suis prête à mettre un brun que ce n'est pas une recette de bouffe syrienne qui aurait explosé à 1ham à Halifax,mais plus un labo de drogue.Ça c'est aussi parce que je refuse d'envisager la fabrication bombe terroriste qui aurait mal tournée",Fri Feb 22 13:10:02 +0000 2019,0,0
221,Gothic Glass Studio,GothicGlass,"At Halifax's @brewerymarket, you'll find delicious coffee, prepared foods, drinks, fresh groceries &amp; produce, lovely seating, live music, and a lively children’s area. Free parking for customers has been provided by@My_Waterfront #hfxbrewerymarket @huttenfarm https://t.co/C1d09ihckp",Fri Feb 22 13:11:34 +0000 2019,0,0
222,Pamela White,monarchwhite,A Halifax MP says the Syrian mother of the 7 children who died in a house fire has requested that her mother and brother be allowed to immigrate to Canada to be with her. https://t.co/134cOZ66x4,Fri Feb 22 13:12:19 +0000 2019,0,0
223,Juan Pablo Velasquez,Juanpablov26,"Mañana 23 de Febrero estaremos apoyando la entrada de la Ayuda Humanitaria desde varias ciudades en Canadá Ven y acércate a 
Ottawa Montréal Vancouver Halifax
Calgary Edmonton Toronto. Asiste y acompáñanos al punto más cercano! Apoyemos a #VenezuelaUnidaEnCanada https://t.co/9t6EePLi9M",Fri Feb 22 13:12:41 +0000 2019,0,0
224,Mortgage Simplicity,Mortsimp1,"@MortgageChat and #SMAwards
Good to see a bit of Friday afternoon Irony with the shortlist for 
REGIONAL BEST BROKER - PERTH/STIRLING/FALKIRK (CENTRAL REGION)  One of the brokers doesn't have network to put business through and was struck off the Halifax Panel.  Chortle Chortle",Fri Feb 22 13:13:41 +0000 2019,0,0
225,practice making a icy fist,katieinhalifax,"I want the Royal Canadian Mounted Police, (Commercial Crime) in Halifax, NS to proceed with a forensic audit on all people and companies involved in this $600,000 corporate crime.
 #canada #justicedenied #justice #hallifax #RCMP #fraud #forensicaudit #embezzlement #extortion https://t.co/FE1FUWetL8",Fri Feb 22 13:14:44 +0000 2019,0,0
226,Textile Centre of Excellence,TextileCentre,"We have 40% funding for SME's in West Yorkshire (Leeds City Region) for IOSH, NEBOSH &amp; ILM Management courses!! 

Call us on 01484 346500 to find out more. #Huddersfield #Halifax #Brighouse #Dewsbury #Batley #Leeds #Bradford #healthandsafety #management https://t.co/pewL8SBtSo",Fri Feb 22 13:15:00 +0000 2019,0,0
227,Calderdale Council,Calderdale,Budget Council takes place at 6pm on Monday 25 Feb in Halifax Town Hall. If you are interested in finding out how the Council budget will be spent in 2019/20 you can attend in person or  watch it live on our webcast.  https://t.co/qYSp9F18Js https://t.co/ci2eWa2QXl,Fri Feb 22 13:15:09 +0000 2019,0,0
228,William Foster,WFoster10,"2/20/19 From @CBCTheNational  Danielle Chaisson, a friend of the Syrian refugee family that lost seven children in a fire in Halifax Tuesday, opens up about her grief and what they taught her about the importance of family. https://t.co/jGwHSseQlE",Fri Feb 22 13:15:12 +0000 2019,0,0
229,Killam Apartments,KillamTweets,"Join our growing company.  We are looking for an energetic and results oriented Leasing Representative to join our Dartmouth Leasing Team.  For more information and/or to apply visit https://t.co/b0ldyyacOV
#dartmouth #feelgoodfriday #jobopportunity #halifax https://t.co/SzYCaVFrbP",Fri Feb 22 13:15:16 +0000 2019,0,0
230,Jacoline Loewen,jacolineloewen,"The @BT_Forum provides you with practical insights from #businessowners and #businessbrokers on transition strategies and tactics. Join Bob Brown, Senior Advisor from @CONfederationM , for his panel and so much more on Apr 2-3 in #Halifax   #BTFAtlantic https://t.co/0WW0lF06iO",Fri Feb 22 13:17:10 +0000 2019,0,0
231,Lysa Mullins,Siennagold,"From @natashapace — The Halifax House Fire campaign is now the second largest Canadian campaign, behind Humboldt Broncos.
.
A spokesperson for GoFundMe says there have been donors from every province in Canada as well as from around the world. In fact, p… https://t.co/vLQBRrEMWS https://t.co/TGnlka2czP",Fri Feb 22 13:17:11 +0000 2019,0,0
232,Bobbi-Jean MacKinnon,BJMCBC,"Kearsey, who worked for the RCMP lab in Halifax in 2011, analyzed a number of exhibits in connection with the Oland case. Produced 11 reports, totalling 1,400 pages. Key among the items was the brown sports jacket Oland wore when he visited his father on the night he was killed https://t.co/3q9dGh8Csl",Fri Feb 22 13:17:14 +0000 2019,0,0
233,Victoria Craig,VickyCraig99,This morning we celebrated the one-year anniversary of the arrival of the Balanga family from Uganda. We’ve helped them settle in #Halifax and welcomed them into our hearts. @rotary https://t.co/6695XOE4SP,Fri Feb 22 13:17:17 +0000 2019,0,0
234,William Foster,WFoster10,"Danielle Chaisson, a friend of the Syrian refugee family that lost seven children in a fire in Halifax Tuesday, opens up about her grief and what they taught her about the importance of family. https://t.co/drIolVSPKT https://t.co/QrRmPp9kLN",Fri Feb 22 13:17:17 +0000 2019,0,0
235,#HuddersfieldHour,HuddersfieldBiz,"We have 40% funding for SME's in West Yorkshire (Leeds City Region) for IOSH, NEBOSH &amp; ILM Management courses!! 

Call us on 01484 346500 to find out more. #Huddersfield #Halifax #Brighouse #Dewsbury #Batley #Leeds #Bradford #healthandsafety #management https://t.co/pewL8SBtSo",Fri Feb 22 13:17:35 +0000 2019,0,0
236,William Foster,WFoster10,"Danielle Chaisson, a friend of the Syrian refugee family that lost seven children in a fire in Halifax Tuesday, opens up about her grief and what they taught her about the importance of family. https://t.co/drIolVSPKT https://t.co/QrRmPp9kLN",Fri Feb 22 13:17:54 +0000 2019,0,0
237,Debera Harrington,harringtondebe2,"@AuntieTrudeau @manny_ottawa @liberal_party sure, tell that to the non-English speaking immigrants crowding Toronto, Montréal, Halifax, Edmonton, Vancouver",Fri Feb 22 13:20:07 +0000 2019,0,0
238,M,youlandmesea,"There is a lot of love here.
Our hearts go out to the Barho Family and their loved ones. 
#BarhoFamily #Halifax #Dartmouth #NovaScotia https://t.co/OPHEVI6ZmG",Fri Feb 22 13:20:10 +0000 2019,0,0
239,Halifax Chamber,halifaxchamber,LAST DAY TO APPLY! Stay local. Sell global. @eBayCanada has launched #RetailRevival to help your business grow right from home in Halifax and Nova Scotia by making your products available to 177M shoppers around the world. Learn more and apply today: https://t.co/vDURK3Octg,Fri Feb 22 13:20:11 +0000 2019,0,0
240,Erich Beasley,denibonn,"Sport bet prediction on Halifax Town v Havant &amp; Waterlooville Live Stream

MATCH DETAILS:
Location: The Shay
Upcoming Information:English National League 23.02.2019
Competition: Halifax vs Havant live

When/Date: 23.02.2019
Time: 10:00 am
Repeat:Live

Pr… https://t.co/Xp40Lv6We6",Fri Feb 22 13:20:16 +0000 2019,0,0
241,Your Morning,YourMorning,"The landlord of the #Halifax home – where seven children were killed in a fire – says the house will soon be demolished &amp; it’s decision day for the Trans Mountain Pipeline expansion. More – on #YourMorning Brief.

https://t.co/zng0sgRXk3",Fri Feb 22 13:21:15 +0000 2019,0,0
242,William Foster,WFoster10,"SOCIAL CHANGE-2)  This beautiful young woman is one of millions symbolizing change that has been quietly going on a long time, to be referred to in past and future series on this site.  Listen to what she said about Family and Unity.  Let us all wake to her deep TRUTH.",Fri Feb 22 13:21:40 +0000 2019,0,0
243,Maja Orlic,MajaCanuck,"@RobinMazumder I’m in Halifax today, but Toronto streets were looking pretty good yesterday. Still some snow banks but downtown is fairly bikable. It may be wet though.  Temps are rising and there’s a lot of melt material.",Fri Feb 22 13:22:13 +0000 2019,0,0
244,Future Health BioBank Canada,BiobankFuture,"Website: https://t.co/o4LJKR74ws 
#CordBlood #CordTissue #StemCells #babies #bloodbank #pregnancy #TTC #pregnant #TGIF #Toronto #Canada #cdnpoli #HamOnt #FridayFeeling #montreal #onpoli #FakeNews #Halifax #FF #Friday #love #Weather #montreal #Vancouver #Calgary #Edmonton #Ottawa https://t.co/SzXhnEYLw5",Fri Feb 22 13:22:19 +0000 2019,0,0
245,Priya Sam,PriyaSam,"The landlord of the #Halifax home – where seven children were killed in a fire – says the house will soon be demolished &amp; it’s decision day for the Trans Mountain Pipeline expansion. More – on #YourMorning Brief.

https://t.co/zng0sgRXk3",Fri Feb 22 13:22:20 +0000 2019,0,0
246,MoCo,MonetCalmEau,A Halifax MP says the Syrian mother of the 7 children who died in a house fire has requested that her mother and brother be allowed to immigrate to Canada to be with her. https://t.co/134cOZ66x4,Fri Feb 22 13:23:16 +0000 2019,0,0
247,@outdoorguy,outdoorguy6,A Halifax MP says the Syrian mother of the 7 children who died in a house fire has requested that her mother and brother be allowed to immigrate to Canada to be with her. https://t.co/134cOZ66x4,Fri Feb 22 13:24:09 +0000 2019,0,0
248,Fiona Roberts,BogwoppitFee,@SportCdale over the next few weeks you may spot me at Halifax pool in this snazzy swim cap as I make the laps count for charity. All donations welcome. https://t.co/Mv7eedt2km https://t.co/dodfdZMkcr,Fri Feb 22 13:24:19 +0000 2019,0,0
249,Local Prosperity,ProsperityLocal,"Several Thinkers who appear in #ClimateChangeAndTheHumanProspectDocumentary will join us at the Paul O'Regan Hall Theatre Feb 28 @ 7 PM - 8:30 PM Halifax Main Branch Public Library, 5440 Spring Garden Rd Halifax, NS. Join us for the FREE screening and a discussion. https://t.co/7KjsDNpGkN",Fri Feb 22 13:24:54 +0000 2019,0,0
250,EconDev East Hants,EastHantsEcDev,LAST DAY TO APPLY! Stay local. Sell global. @eBayCanada has launched #RetailRevival to help your business grow right from home in Halifax and Nova Scotia by making your products available to 177M shoppers around the world. Learn more and apply today: https://t.co/vDURK3Octg,Fri Feb 22 13:25:06 +0000 2019,0,0
251,KSP_Libs,KSP_Libs,"I was very proud of the ANS Youth and their Mentors who met with @JustinTrudeau today. Their experiences have made them better, not bitter and they are stronger together as they take up the fight for #racialjustice &amp; against #ABRacism. Speaking truth to power #BHM2019 https://t.co/5DxiFrIWUm",Fri Feb 22 13:25:20 +0000 2019,0,0
252,Ben Perrotta,BenandKate,"78 Hemlock Lane Halifax $309,900. 3 Bedroom one level living at its best. Located waiting walking distance to Halifax Elementary School and a close drive to The Commuter Raul. Open Saturday and Sunday this weekend 12-2 both days. @BenandKate https://t.co/ChzkVLsaJs https://t.co/InlO17iAoS",Fri Feb 22 13:26:29 +0000 2019,0,0
253,VIPFavours,VIPFavours,I'm available on February 22nd in #Halifax from 12:30pm till 11pm! Check out my Profile @Vipfavours #VIPFavoursVerified https://t.co/XDaeQSfuhF https://t.co/CaI4kMTHPm,Fri Feb 22 13:26:30 +0000 2019,0,0
254,Bryn Llewellyn,brynll,Looking forward to some half term CPD with @ChampHealthLtd and a visit to @deanclough for a health #masterclass @MickyHussy https://t.co/igAldUkK6R,Fri Feb 22 13:26:37 +0000 2019,0,0
255,NEWS 95.7 Halifax,NEWS957,The enforcement of the municipal overnight winter parking ban has been lifted until further notice #hfxsnow #nsstorm https://t.co/RSDAWZ6lQ2 https://t.co/B6uM5YQJAe,Fri Feb 22 13:26:43 +0000 2019,0,0
256,William Foster,WFoster10,"SOCIAL CHANGE-2)  This beautiful young woman, probable mother, and what she says, symbolically represents millions of others on change that has quietly been taking place for a long time.  LIsten to her on family. https://t.co/jGwHSseQlE",Fri Feb 22 13:27:08 +0000 2019,0,0
257,Papaschase,patriciaannmcd2,"@BallsLiberal @gtlem @Pepperfire @suepeac @TheJasonPugh @StradlingDianne @CleanPeteCan @Tintie4 @MarilynLouise5 @Picard_Resists @ArthurAtkinson0 @Susann_G @vancitydan @johangreg @jolliemon @gill_godwin .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5
#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Fri Feb 22 13:27:22 +0000 2019,0,0
258,Beckfoot Trust,BeckfootTrust,"Thrilled to announce that Artist Daniel Foulds has been awarded a £60k @ace_national Project Grant to create a site specific, promenade show called Hidden History at Bolling Hall, #Bradford, @ThePieceHall, #Halifax and Elsecar Heritage Centre, #Barnsley in July 2020 #acesupported https://t.co/zL4q5V3ZXK",Fri Feb 22 13:27:40 +0000 2019,0,0
259,DSU Sustainability,DSUSO,"In Halifax, healthy eating isn't always easy or affordable. We all have a role to play in shaping the future of food in our communities. 

Learn more and take action at https://t.co/9HdBMDO7ub #hfxfoodcharter #NSPoli https://t.co/i1KK2CD4Bj",Fri Feb 22 13:27:44 +0000 2019,0,0
260,K CR,kimcreynolds1,"The biggest investments in #infrastructure in Canadian history means announcement like this one: less traffic, safer commutes, better communities. #BuildingCanada https://t.co/2pE9aOXYlt",Fri Feb 22 13:27:54 +0000 2019,0,0
261,The Rick Howe Show,TheRickHoweShow,"""I didn't expect people could be so hateful with their comments abt dead children,"" says @ranazamanNS abt a stream of heinous comments on social media abt the #Halifax fire that killed 7 children in a family of Syrian refugees. ""They are incomplete humans &amp; not able to empathize"" https://t.co/epliGv2Cse",Fri Feb 22 13:28:43 +0000 2019,0,0
262,Woozles Bookstore,woozlesbooks,"Join Woozles at the Halifax North Memorial Library 10am Sat Feb 23 for the book launch of ""R is for Reparations"". Halifax's youth authors will unveil and read from the first ever children's book on Reparations for Afrikan people. https://t.co/xT964XtGTy https://t.co/dC4Ly4G6rh",Fri Feb 22 13:29:39 +0000 2019,0,0
263,Cole Hbr Wx - EW3446,ColeHbrNSwx,"Wnd N 9 km/h, Max 40.7 km/h at 03:17, Dry, T -6.6C, Chill -13C, H -2.9C, L -8.1C, Rn24h 0.0 mm, DP -9.6C, Hum 79%, Baro 1017.6 hPa and Rising, High 1017.6  hPa at 09:28, Low 1005.9  hPa at 00:00 https://t.co/IWubRM5ZpZ #ColeHarbour #Halifax #NSwx",Fri Feb 22 13:30:04 +0000 2019,0,0
264,#StopLying #Please,jsinvr,"@BallsLiberal @gtlem @Pepperfire @suepeac @TheJasonPugh @StradlingDianne @CleanPeteCan @Tintie4 @MarilynLouise5 @Picard_Resists @ArthurAtkinson0 @Susann_G @vancitydan @johangreg @jolliemon @gill_godwin .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5
#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Fri Feb 22 13:31:06 +0000 2019,0,0
265,Luke MacDonald,LukeShoeFitter,This morning we celebrated the one-year anniversary of the arrival of the Balanga family from Uganda. We’ve helped them settle in #Halifax and welcomed them into our hearts. @rotary https://t.co/6695XOE4SP,Fri Feb 22 13:31:10 +0000 2019,0,0
266,Nova Scotia Archives,NS_Archives,"New blog post - This embroidered sampler is a rare example to have an  attribution to the 19th century African Nova Scotian population through  the African School (1836 – c.1858), Halifax, Nova Scotia. Rachel Barrett  Aged 12 years. https://t.co/NczvFxPxUF https://t.co/3Z7vOOxJEI",Fri Feb 22 13:31:42 +0000 2019,0,0
267,Fraz T,fraz74,"@leagueexpress Looking at the championship which clubs can realistically support full time RL. Ignoring the expansion teams Widnes, Bradford, Leigh and Halifax at a push. 2 professional divisions of 12 and then regional amateur leagues",Fri Feb 22 13:32:03 +0000 2019,0,0
268,Canadian Women's Heart Health Alliance,CWHHAlliance,"Halifax #WearRedCanada NEW DATE ALERT!! Learn how to protect your heart, including #hearthealthy tips from a Registered Dietitian on March 7th. Register for your free ticket at the Museum of Natural History here: https://t.co/9P0KyblcAt",Fri Feb 22 13:32:15 +0000 2019,0,0
269,Paul Lavers,plavers,"Large tech needs skill workers way more than tax breaks. Want to build a tech hub, support development of the stuff coders like. Halifax is well on its way IMHO.",Fri Feb 22 13:32:18 +0000 2019,0,0
270,Mary Gorman,gorman_mary,"I was very proud of the ANS Youth and their Mentors who met with @JustinTrudeau today. Their experiences have made them better, not bitter and they are stronger together as they take up the fight for #racialjustice &amp; against #ABRacism. Speaking truth to power #BHM2019 https://t.co/5DxiFrIWUm",Fri Feb 22 13:33:23 +0000 2019,0,0
271,Pete's Frootique & Fine Foods,PetesNS,@Shivaniskitchen will be in our Halifax store today at 4:30pm! Be sure to stop by and check out these fantastic spice blends. @SpringGardenRd #spices #cooking #Halifax #hfxfood #yum https://t.co/qP6PHy5CC4,Fri Feb 22 13:34:00 +0000 2019,0,0
272,GYNALAC,gynalac,"Learn more: https://t.co/GsZhtjcihQ

#BacterialVaginosis #VaginalInfections #YeastInfections #VaginalOdor #WomensHealth #Dating #TGIF #Toronto #Canada #cdnpoli #HamOnt #FridayFeeling #montreal #onpoli #FakeNews #Halifax #FF #Friday #love #Weather #Vancouver #Calgary #Edmonton https://t.co/hgR71vbchD",Fri Feb 22 13:34:27 +0000 2019,0,0
273,Family Fun Halifax,familyfunyhz,Winterlude 2019 is a family friendly afternoon performance celebrating and showcasing the students of the Halifax Regional Arts Music (West) Program. https://t.co/Yc7A8MTdHi https://t.co/7wFPeKOkyV,Fri Feb 22 13:35:05 +0000 2019,0,0
274,Yong Liu,jasperfinance,"Stanfield Airport, today and prev. 2 days. #Halifax #novascotia #NSStorm 
Fri 22 Feb: Chance of flurries; Tonight: Clearing
Real time source: https://t.co/d6u4tse2AG; https://t.co/52tvwIh0qx https://t.co/YcekJJHLVu",Fri Feb 22 13:35:17 +0000 2019,0,0
275,Halifax Traffic,hfxtraffic,"RT @lindsayyywhat: Hey @hfxgov ! The state of the 102 this morning was unacceptable. The highway 101 was completely bare , off ramps bare but the 102 was a death trap between sackville-Larry Uteck! @hfxtraffic #halifax #halifaxroads @halifaxweather",Fri Feb 22 13:35:40 +0000 2019,0,0
276,JML,LoadyI,Seems there are more entry level positions for tech here also.  Great way to keep grads at home. I do not mean physically in their parents homes.I mean in the city.,Fri Feb 22 13:36:09 +0000 2019,0,0
277,BigJMcC,BigJMcC,"""Clearly, more than one drunk can consent."" #Halifax #RapeTaxi #SexualAssaultLaws @NS_Justice @MarkFurey1 
@TheRickHoweShow @thesmacleodshow @toddveinotte 
@m_brand https://t.co/LcPIJXP1VI",Fri Feb 22 13:36:35 +0000 2019,0,0
278,William Foster,WFoster10,"SOCIAL CHANGE-2A)  The Halifax fire that killed 7 children and put their Dad in a coma is being investigated.  Let's wait for it and support the extended family, as millions of Cdns are doing.  The funding has reached $500,000, a near record in such a short time. TRUTH.",Fri Feb 22 13:37:21 +0000 2019,0,0
279,Halifax Hawks,hfxhawks,March Break Hockey Camps: The Halifax Hawks are pleased to offer some development opportunities for this coming March Break. https://t.co/tl6DQDseRj,Fri Feb 22 13:38:28 +0000 2019,0,0
280,Bryan Ward,bsward64,"Tragedies like the fatal fire in Spryfield take a huge toll on first responders, and they’re expressing gratitude for an outpouring of support. https://t.co/lLGmOO3wJu",Fri Feb 22 13:38:54 +0000 2019,0,0
281,Sue Horne,kermee55,"RT @lindsayyywhat: Hey @hfxgov ! The state of the 102 this morning was unacceptable. The highway 101 was completely bare , off ramps bare but the 102 was a death trap between sackville-Larry Uteck! @hfxtraffic #halifax #halifaxroads @halifaxweather",Fri Feb 22 13:38:59 +0000 2019,0,0
282,Janine Sanford,MusolinoSanford,@HfxRegPolice I just don’t understand how this can happen so often in Halifax/Dartmouth. Something needs to change. They don’t stop for people or buses or children. Craziness.,Fri Feb 22 13:39:24 +0000 2019,0,0
283,"Lisa DiSario, Real Estate",LisaDiSarioRE,"935 N Halifax Avenue #1103, Daytona Beach, FL 32118 has an Open House on  Saturday, February 23, 2019 1:06 PM to 3:06 PM https://t.co/5902gn4Jph",Fri Feb 22 13:39:36 +0000 2019,0,0
284,Meghan,meggers76,"RT @lindsayyywhat: Hey @hfxgov ! The state of the 102 this morning was unacceptable. The highway 101 was completely bare , off ramps bare but the 102 was a death trap between sackville-Larry Uteck! @hfxtraffic #halifax #halifaxroads @halifaxweather",Fri Feb 22 13:39:37 +0000 2019,0,0
285,BigJMcC,BigJMcC,@CarlPomeroyCTV @CTVAtlantic Was he hit and killed in the crosswalk? @CrosswalkSafety @TheRickHoweShow @Tim_Bousquet @HabitatRadio #Halifax #DartmouthNS,Fri Feb 22 13:39:54 +0000 2019,0,0
286,Sue Horne,kermee55,The enforcement of the municipal overnight winter parking ban has been lifted until further notice #hfxsnow #nsstorm https://t.co/RSDAWZ6lQ2 https://t.co/B6uM5YQJAe,Fri Feb 22 13:39:59 +0000 2019,0,0
287,Hadia KB,Hadia_1984,A Halifax MP says the Syrian mother of the 7 children who died in a house fire has requested that her mother and brother be allowed to immigrate to Canada to be with her. https://t.co/134cOZ66x4,Fri Feb 22 13:40:17 +0000 2019,0,0
288,Guillermo Martínez M,gmartinezmolina,Dalhousie University student has improved the #technology of 3-D printed #microscopes that can clip onto a #CellPhone. She’s also used it and tested it in The Gambia to help #diagnose #Blood-borne diseases like #malaria #research https://t.co/rk9trTFYaY https://t.co/eT00WufJXH,Fri Feb 22 13:40:32 +0000 2019,0,0
289,Sue Horne,kermee55,A number of what appear to be evidence markers have been laid down on Pleasant Street where a fatal collision happened this morning. #Woodside #Halifax @NEWS957 https://t.co/Ib6YheXy2D,Fri Feb 22 13:40:52 +0000 2019,0,0
290,Save the Strait,SaveTheStrait,"Several Thinkers who appear in #ClimateChangeAndTheHumanProspectDocumentary will join us at the Paul O'Regan Hall Theatre Feb 28 @ 7 PM - 8:30 PM Halifax Main Branch Public Library, 5440 Spring Garden Rd Halifax, NS. Join us for the FREE screening and a discussion. https://t.co/7KjsDNpGkN",Fri Feb 22 13:41:42 +0000 2019,0,0
291,William Foster,WFoster10,"SOCIAL CHANGE-2A)  The Halifax fire that killed 7 children &amp; put their Dad in a coma is being investigated.  Let's wait &amp; support the extended family, as millions of Cdns and other countries' folks are doing.  Funds reached $500,000, a near record in such a short time.  TRUTH.",Fri Feb 22 13:42:08 +0000 2019,0,0
292,NEWS 95.7 Halifax,NEWS957,"JUST IN: A funeral for the Barho children will happen Saturday, Feb. 23 at 2 p.m. at the Cunard Centre. All are welcome to attend, says Deputy Mayor @TonyMancini_NS. #Halifax",Fri Feb 22 13:42:13 +0000 2019,0,0
293,TMJ-FLD Jobs,tmj_fld_jobs,"Check out the 72 latest openings at Halifax Health (@WorkatHalifax), Daytona Beach News-Journal, Atlantic Coast Merchandising (@acm_jobs), and more.",Fri Feb 22 13:42:24 +0000 2019,0,0
294,Mark Hodgins,MarkHodgins957,"JUST IN: A funeral for the Barho children will happen Saturday, Feb. 23 at 2 p.m. at the Cunard Centre. All are welcome to attend, says Deputy Mayor @TonyMancini_NS. #Halifax",Fri Feb 22 13:42:57 +0000 2019,0,0
295,William Foster,WFoster10,"SOCIAL CHANGE-2A) The Halifax fire that killed 7 children &amp; put their Dad in a coma is being investigated.  Let's wait &amp; support the extended family, as millions of Cdns and other countries' folks are doing.  Funds reached $500,000, a near record in such a short time.  TRUTH.",Fri Feb 22 13:42:59 +0000 2019,0,0
296,halifaxnoise,halifaxnoise,"JUST IN: A funeral for the Barho children will happen Saturday, Feb. 23 at 2 p.m. at the Cunard Centre. All are welcome to attend, says Deputy Mayor tonymancini_ns. #Halifax… https://t.co/GWUtGIOIgf",Fri Feb 22 13:43:01 +0000 2019,0,0
297,Robling Photography,RoblingPix,squarechapelarts @toyahofficial #percussionist #stage #performance #liveperformance #halifax #calderdale #westyorkshire #yorkshire #uk #eventphotographer #eventphotography #sony… https://t.co/OSyW5kuHmz,Fri Feb 22 13:43:23 +0000 2019,0,0
298,Brett Ruskin,Brett_CBC,"BREAKING: Funeral(s) for the seven children killed in this week's house fire will take place tomorrow in Halifax (Cunard Centre @ 1:30pm), according to the Ummah Mosque. https://t.co/hUr2Kir3AR",Fri Feb 22 13:43:25 +0000 2019,0,0
299,Sue Horne,kermee55,"JUST IN: A funeral for the Barho children will happen Saturday, Feb. 23 at 2 p.m. at the Cunard Centre. All are welcome to attend, says Deputy Mayor @TonyMancini_NS. #Halifax",Fri Feb 22 13:43:31 +0000 2019,0,0
300,"10,000 Carrots Rabbit Rescue",10000Carrots,"Tomorrow is a busy day for us!  We are having our first of 2 bunny yoga classes at Citadel Rec Hall 1955 Trollope Street in Halifax from 1-2 pm.  We will also be attending the Social Market at the Sackville Lion's club from 9-2.  Come on out and say ""Hi""",Fri Feb 22 13:43:32 +0000 2019,0,0
301,Sue Horne,kermee55,"""I didn't expect people could be so hateful with their comments abt dead children,"" says @ranazamanNS abt a stream of heinous comments on social media abt the #Halifax fire that killed 7 children in a family of Syrian refugees. ""They are incomplete humans &amp; not able to empathize"" https://t.co/epliGv2Cse",Fri Feb 22 13:43:46 +0000 2019,0,0
302,Blackburn News Essex,BlackburnEssex,"The #Windsor Mosque is taking cash donations if you want to help a family of Syrian refugees that lost 7 children in a house fire this week. #sxont 
https://t.co/Z7d02x9Ttj https://t.co/hmpdUt3l7Y",Fri Feb 22 13:45:00 +0000 2019,0,0
303,c. berry lee,cberrl,Thank you to Halifax Community College (@HalifaxCC) for inviting me to serve as guest lecturer at yesterday's Presidential Lecture Series. I was proud to lead a discussion on the history of African Americans in eastern NC. #BlackHistoryMonth https://t.co/BEXn2l11J5,Fri Feb 22 13:45:03 +0000 2019,0,0
304,BigJMcC,BigJMcC,"@DarrenFisherNS @Tim_Bousquet responds: We’re about to enter a carbon-free glorious future, and even though I’m doing nothing to actively campaign for that glorious future, I should be able to drive my GHG-spewing vehicle more now. #Halifax #ClimateAction #MoreCars #MoreCarbon 
@EcologyAction",Fri Feb 22 13:45:16 +0000 2019,0,0
305,ANSUT,ANSUT_Tweets,"International Women's Day, March 8, Halifax Central Library, 7 pm.  Free screening of The Girls of Meru, and Q&amp;A with filmmaker Andrea Dorfman.  Trailer https://t.co/FGYis8NiCg  Register
https://t.co/awObIdTHOF…

@ANSUT_Tweets https://t.co/9b0c3To1Va",Fri Feb 22 13:45:28 +0000 2019,0,0
306,John Sharpe,John_V_Sharpe,Here’s me and my mate @Christi05282780 after the famous Ben Black Halifax game. Ticking the box for SL. Notice who is down the front celebrating with his family and stood with the fans. Where are you now Sir ? Where the hell are you ? https://t.co/v7xvXaKMZg,Fri Feb 22 13:45:29 +0000 2019,0,0
307,Bryan Ward,bsward64,"At some point after the grief subsides from this tragedy, the discussion has to continue regarding lightweight new home construction, modern Fire dynamics and Residential sprinklers! @cfcgagnon",Fri Feb 22 13:45:34 +0000 2019,0,0
308,CBC News Alerts,CBCAlerts,"BREAKING: Funeral(s) for the seven children killed in this week's house fire will take place tomorrow in Halifax (Cunard Centre @ 1:30pm), according to the Ummah Mosque. https://t.co/hUr2Kir3AR",Fri Feb 22 13:45:42 +0000 2019,0,0
